Date,TSX
2013-08-30,12653.900390625
2013-09-03,12740.5
2013-09-04,12757.7998046875
2013-09-05,12845.099609375
2013-09-06,12820.900390625
2013-09-09,12854.599609375
2013-09-10,12824.5
2013-09-11,12825.400390625
2013-09-12,12701.0
2013-09-13,12723.400390625
2013-09-16,12816.900390625
2013-09-17,12834.099609375
2013-09-18,12931.400390625
2013-09-19,12926.7998046875
2013-09-20,12806.5
2013-09-23,12811.2001953125
2013-09-24,12848.900390625
2013-09-25,12836.7001953125
2013-09-26,12841.599609375
2013-09-27,12844.099609375
2013-09-30,12787.2001953125
2013-10-01,12847.400390625
2013-10-02,12839.0
2013-10-03,12735.099609375
2013-10-04,12758.7001953125
2013-10-07,12788.2998046875
2013-10-08,12692.400390625
2013-10-09,12730.2998046875
2013-10-10,12894.400390625
2013-10-11,12892.099609375
2013-10-15,12931.5
2013-10-16,12957.2001953125
2013-10-17,13036.400390625
2013-10-18,13136.099609375
2013-10-21,13186.5
2013-10-22,13248.099609375
2013-10-23,13243.2998046875
2013-10-24,13324.7998046875
2013-10-25,13399.400390625
2013-10-28,13371.7998046875
2013-10-29,13440.599609375
2013-10-30,13455.2998046875
2013-10-31,13361.2998046875
2013-11-01,13337.5
2013-11-04,13361.7998046875
2013-11-05,13361.7001953125
2013-11-06,13380.400390625
2013-11-07,13294.2001953125
2013-11-08,13378.2998046875
2013-11-11,13358.400390625
2013-11-12,13326.0
2013-11-13,13370.7001953125
2013-11-14,13431.400390625
2013-11-15,13482.599609375
2013-11-18,13458.099609375
2013-11-19,13442.7998046875
2013-11-20,13430.0
2013-11-21,13475.2998046875
2013-11-22,13478.2998046875
2013-11-25,13472.2001953125
2013-11-26,13349.7998046875
2013-11-27,13362.099609375
2013-11-28,13370.7998046875
2013-11-29,13395.400390625
2013-12-02,13419.599609375
2013-12-03,13319.900390625
2013-12-04,13304.900390625
2013-12-05,13200.400390625
2013-12-06,13280.7001953125
2013-12-09,13312.7998046875
2013-12-10,13324.0
2013-12-11,13133.400390625
2013-12-12,13114.400390625
2013-12-13,13125.7001953125
2013-12-16,13184.400390625
2013-12-17,13180.2001953125
2013-12-18,13334.7001953125
2013-12-19,13392.2001953125
2013-12-20,13399.599609375
2013-12-23,13447.7001953125
2013-12-24,13518.0
2013-12-27,13588.0
2013-12-30,13581.400390625
2013-12-31,13621.599609375
2014-01-02,13594.2001953125
2014-01-03,13548.900390625
2014-01-06,13495.5
2014-01-07,13596.900390625
2014-01-08,13614.599609375
2014-01-09,13629.400390625
2014-01-10,13747.5
2014-01-13,13681.5
2014-01-14,13692.400390625
2014-01-15,13772.599609375
2014-01-16,13831.599609375
2014-01-17,13888.2001953125
2014-01-20,13990.2998046875
2014-01-21,13951.7998046875
2014-01-22,13988.2001953125
2014-01-23,13933.0
2014-01-24,13717.7998046875
2014-01-27,13582.2998046875
2014-01-28,13687.7001953125
2014-01-29,13643.2001953125
2014-01-30,13735.2998046875
2014-01-31,13694.900390625
2014-02-03,13486.2001953125
2014-02-04,13504.5
2014-02-05,13559.7001953125
2014-02-06,13713.400390625
2014-02-07,13786.5
2014-02-10,13794.2001953125
2014-02-11,13881.0
2014-02-12,13900.5
2014-02-13,14001.7001953125
2014-02-14,14054.7998046875
2014-02-18,14077.5
2014-02-19,14119.7001953125
2014-02-20,14210.400390625
2014-02-21,14205.7001953125
2014-02-24,14227.099609375
2014-02-25,14189.0
2014-02-26,14188.599609375
2014-02-27,14214.7001953125
2014-02-28,14209.599609375
2014-03-03,14212.7001953125
2014-03-04,14289.900390625
2014-03-05,14304.2001953125
2014-03-06,14271.900390625
2014-03-07,14299.099609375
2014-03-10,14302.099609375
2014-03-11,14267.2001953125
2014-03-12,14319.0
2014-03-13,14245.099609375
2014-03-14,14227.7001953125
2014-03-17,14231.900390625
2014-03-18,14369.0
2014-03-19,14334.0
2014-03-20,14361.7998046875
2014-03-21,14335.7998046875
2014-03-24,14278.599609375
2014-03-25,14299.5
2014-03-26,14184.099609375
2014-03-27,14178.7998046875
2014-03-28,14260.7001953125
2014-03-31,14335.2998046875
2014-04-01,14380.599609375
2014-04-02,14459.099609375
2014-04-03,14402.2001953125
2014-04-04,14393.099609375
2014-04-07,14270.2998046875
2014-04-08,14372.5
2014-04-09,14435.599609375
2014-04-10,14308.0
2014-04-11,14257.7001953125
2014-04-14,14284.400390625
2014-04-15,14303.900390625
2014-04-16,14446.5
2014-04-17,14500.400390625
2014-04-21,14493.7001953125
2014-04-22,14556.0
2014-04-23,14533.400390625
2014-04-24,14554.2998046875
2014-04-25,14533.599609375
2014-04-28,14530.900390625
2014-04-29,14583.099609375
2014-04-30,14651.900390625
2014-05-01,14664.099609375
2014-05-02,14765.2001953125
2014-05-05,14697.0
2014-05-06,14612.2998046875
2014-05-07,14656.400390625
2014-05-08,14546.0
2014-05-09,14534.099609375
2014-05-12,14654.900390625
2014-05-13,14679.7998046875
2014-05-14,14673.7001953125
2014-05-15,14588.900390625
2014-05-16,14514.7001953125
2014-05-20,14525.2001953125
2014-05-21,14649.900390625
2014-05-22,14702.2998046875
2014-05-23,14708.099609375
2014-05-26,14715.7001953125
2014-05-27,14658.0
2014-05-28,14611.0
2014-05-29,14589.0
2014-05-30,14604.2001953125
2014-06-02,14680.7998046875
2014-06-03,14734.7001953125
2014-06-04,14796.7998046875
2014-06-05,14800.2001953125
2014-06-06,14838.900390625
2014-06-09,14871.2001953125
2014-06-10,14904.400390625
2014-06-11,14892.099609375
2014-06-12,14909.599609375
2014-06-13,15001.599609375
2014-06-16,15040.400390625
2014-06-17,15055.900390625
2014-06-18,15109.2998046875
2014-06-19,15112.2001953125
2014-06-20,15109.0
2014-06-23,15105.599609375
2014-06-24,14962.400390625
2014-06-25,14974.7001953125
2014-06-26,15030.7001953125
2014-06-27,15094.2998046875
2014-06-30,15146.0
2014-07-02,15209.7998046875
2014-07-03,15207.099609375
2014-07-04,15215.0
2014-07-07,15172.900390625
2014-07-08,15137.2001953125
2014-07-09,15215.2001953125
2014-07-10,15114.5
2014-07-11,15125.5
2014-07-14,15171.2001953125
2014-07-15,15081.2998046875
2014-07-16,15226.2998046875
2014-07-17,15204.5
2014-07-18,15266.599609375
2014-07-21,15250.0
2014-07-22,15315.099609375
2014-07-23,15394.400390625
2014-07-24,15394.5
2014-07-25,15455.0
2014-07-28,15445.2001953125
2014-07-29,15446.599609375
2014-07-30,15524.7998046875
2014-07-31,15330.7001953125
2014-08-01,15215.2998046875
2014-08-05,15187.7001953125
2014-08-06,15202.099609375
2014-08-07,15118.400390625
2014-08-08,15196.2998046875
2014-08-11,15261.599609375
2014-08-12,15274.2001953125
2014-08-13,15262.7001953125
2014-08-14,15291.2001953125
2014-08-15,15304.2001953125
2014-08-18,15338.5
2014-08-19,15477.2001953125
2014-08-20,15562.0
2014-08-21,15556.099609375
2014-08-22,15535.599609375
2014-08-25,15598.7001953125
2014-08-26,15619.2001953125
2014-08-27,15602.7001953125
2014-08-28,15558.2001953125
2014-08-29,15625.7001953125
2014-09-02,15619.099609375
2014-09-03,15657.599609375
2014-09-04,15576.7998046875
2014-09-05,15569.900390625
2014-09-08,15509.400390625
2014-09-09,15536.7998046875
2014-09-10,15471.900390625
2014-09-11,15534.2998046875
2014-09-12,15531.599609375
2014-09-15,15482.599609375
2014-09-16,15510.5
2014-09-17,15458.900390625
2014-09-18,15465.5
2014-09-19,15265.400390625
2014-09-22,15129.0
2014-09-23,15125.7001953125
2014-09-24,15120.5
2014-09-25,14893.599609375
2014-09-26,15026.7998046875
2014-09-29,14976.900390625
2014-09-30,14960.5
2014-10-01,14805.400390625
2014-10-02,14760.599609375
2014-10-03,14789.7998046875
2014-10-06,14743.099609375
2014-10-07,14576.5
2014-10-08,14666.5
2014-10-09,14460.599609375
2014-10-10,14227.400390625
2014-10-14,14036.7001953125
2014-10-15,13869.900390625
2014-10-16,14053.0
2014-10-17,14227.7001953125
2014-10-20,14337.7998046875
2014-10-21,14547.7001953125
2014-10-22,14312.099609375
2014-10-23,14486.7998046875
2014-10-24,14543.7998046875
2014-10-27,14469.0
2014-10-28,14624.2998046875
2014-10-29,14527.599609375
2014-10-30,14458.7001953125
2014-10-31,14613.2998046875
2014-11-03,14537.599609375
2014-11-04,14390.400390625
2014-11-05,14548.2998046875
2014-11-06,14563.400390625
2014-11-07,14690.7998046875
2014-11-10,14709.7998046875
2014-11-11,14760.2998046875
2014-11-12,14856.2001953125
2014-11-13,14778.7998046875
2014-11-14,14843.099609375
2014-11-17,14882.5
2014-11-18,14973.0
2014-11-19,14980.2001953125
2014-11-20,15075.2001953125
2014-11-21,15111.099609375
2014-11-24,15015.400390625
2014-11-25,15073.7001953125
2014-11-26,15038.400390625
2014-11-27,14922.400390625
2014-11-28,14744.7001953125
2014-12-01,14625.2998046875
2014-12-02,14620.099609375
2014-12-03,14754.099609375
2014-12-04,14583.400390625
2014-12-05,14473.7001953125
2014-12-08,14144.2001953125
2014-12-09,14195.7001953125
2014-12-10,13853.0
2014-12-11,13905.099609375
2014-12-12,13731.099609375
2014-12-15,13705.099609375
2014-12-16,13861.5
2014-12-17,14213.900390625
2014-12-18,14346.7998046875
2014-12-19,14468.2998046875
2014-12-22,14432.400390625
2014-12-23,14594.0
2014-12-24,14609.2998046875
2014-12-29,14663.900390625
2014-12-30,14640.0
2014-12-31,14632.400390625
2015-01-02,14753.7001953125
2015-01-05,14392.7001953125
2015-01-06,14246.7998046875
2015-01-07,14285.0
2015-01-08,14457.7001953125
2015-01-09,14384.900390625
2015-01-12,14265.0
2015-01-13,14187.2001953125
2015-01-14,14084.400390625
2015-01-15,14041.7998046875
2015-01-16,14309.400390625
2015-01-19,14312.5
2015-01-20,14308.400390625
2015-01-21,14560.400390625
2015-01-22,14764.0
2015-01-23,14779.400390625
2015-01-26,14797.7998046875
2015-01-27,14833.900390625
2015-01-28,14602.900390625
2015-01-29,14637.2998046875
2015-01-30,14673.5
2015-02-02,14900.5
2015-02-03,15062.900390625
2015-02-04,14995.7001953125
2015-02-05,15124.900390625
2015-02-06,15083.900390625
2015-02-09,15100.7001953125
2015-02-10,15112.5
2015-02-11,15151.5
2015-02-12,15228.5
2015-02-13,15264.7998046875
2015-02-17,15284.599609375
2015-02-18,15212.7998046875
2015-02-19,15180.2998046875
2015-02-20,15172.2001953125
2015-02-23,15200.2998046875
2015-02-24,15165.0
2015-02-25,15228.599609375
2015-02-26,15241.2001953125
2015-02-27,15234.2998046875
2015-03-02,15264.099609375
2015-03-03,15133.900390625
2015-03-04,15082.7998046875
2015-03-05,15103.099609375
2015-03-06,14952.5
2015-03-09,14854.5
2015-03-10,14641.7998046875
2015-03-11,14739.2001953125
2015-03-12,14770.7001953125
2015-03-13,14731.5
2015-03-16,14862.7998046875
2015-03-17,14898.5
2015-03-18,14962.2001953125
2015-03-19,14873.900390625
2015-03-20,14942.400390625
2015-03-23,14957.2001953125
2015-03-24,15081.2998046875
2015-03-25,14929.400390625
2015-03-26,14869.7998046875
2015-03-27,14812.400390625
2015-03-30,14908.400390625
2015-03-31,14902.400390625
2015-04-01,14942.599609375
2015-04-02,15026.599609375
2015-04-06,15100.7001953125
2015-04-07,15188.7998046875
2015-04-08,15213.599609375
2015-04-09,15326.2998046875
2015-04-10,15388.400390625
2015-04-13,15383.599609375
2015-04-14,15389.2998046875
2015-04-15,15450.900390625
2015-04-16,15386.7998046875
2015-04-17,15360.599609375
2015-04-20,15412.599609375
2015-04-21,15346.400390625
2015-04-22,15304.7998046875
2015-04-23,15392.400390625
2015-04-24,15408.2998046875
2015-04-27,15344.099609375
2015-04-28,15346.099609375
2015-04-29,15347.2998046875
2015-04-30,15224.5
2015-05-01,15339.7998046875
2015-05-04,15367.5
2015-05-05,15173.900390625
2015-05-06,15023.900390625
2015-05-07,15088.7998046875
2015-05-08,15170.0
2015-05-11,15152.599609375
2015-05-12,15043.2001953125
2015-05-13,14980.7001953125
2015-05-14,15028.099609375
2015-05-15,15108.099609375
2015-05-19,15121.0
2015-05-20,15072.7998046875
2015-05-21,15203.599609375
2015-05-22,15200.7998046875
2015-05-25,15187.400390625
2015-05-26,15050.7998046875
2015-05-27,15110.5
2015-05-28,15107.0
2015-05-29,15014.099609375
2015-06-01,15074.099609375
2015-06-02,15104.7001953125
2015-06-03,15154.7001953125
2015-06-04,15019.400390625
2015-06-05,14957.2001953125
2015-06-08,14743.2998046875
2015-06-09,14817.7001953125
2015-06-10,14889.0
2015-06-11,14830.900390625
2015-06-12,14741.2001953125
2015-06-15,14756.099609375
2015-06-16,14753.099609375
2015-06-17,14733.0
2015-06-18,14770.599609375
2015-06-19,14653.099609375
2015-06-22,14790.5
2015-06-23,14904.900390625
2015-06-24,14947.5
2015-06-25,14897.5
2015-06-26,14808.099609375
2015-06-29,14490.2001953125
2015-06-30,14553.2998046875
2015-07-02,14638.0
2015-07-03,14682.400390625
2015-07-06,14593.599609375
2015-07-07,14624.5
2015-07-08,14412.099609375
2015-07-09,14278.5
2015-07-10,14411.099609375
2015-07-13,14533.2001953125
2015-07-14,14599.400390625
2015-07-15,14662.2998046875
2015-07-16,14731.099609375
2015-07-17,14642.7998046875
2015-07-20,14425.599609375
2015-07-21,14376.2001953125
2015-07-22,14307.099609375
2015-07-23,14265.400390625
2015-07-24,14186.2001953125
2015-07-27,14001.400390625
2015-07-28,14077.400390625
2015-07-29,14301.7998046875
2015-07-30,14382.7998046875
2015-07-31,14468.400390625
2015-08-04,14491.099609375
2015-08-05,14503.0
2015-08-06,14405.900390625
2015-08-07,14302.7001953125
2015-08-10,14466.400390625
2015-08-11,14414.7001953125
2015-08-12,14339.5
2015-08-13,14238.400390625
2015-08-14,14277.900390625
2015-08-17,14251.5
2015-08-18,14193.900390625
2015-08-19,14036.599609375
2015-08-20,13737.0
2015-08-21,13473.7001953125
2015-08-24,13052.7001953125
2015-08-25,13150.900390625
2015-08-26,13381.599609375
2015-08-27,13766.7001953125
2015-08-28,13865.099609375
2015-08-31,13859.099609375
2015-09-01,13481.900390625
2015-09-02,13545.2998046875
2015-09-03,13596.400390625
2015-09-04,13478.2998046875
2015-09-08,13630.7001953125
2015-09-09,13531.900390625
2015-09-10,13569.900390625
2015-09-11,13461.5
2015-09-14,13353.2998046875
2015-09-15,13462.7001953125
2015-09-16,13763.7998046875
2015-09-17,13787.2001953125
2015-09-18,13646.900390625
2015-09-21,13779.400390625
2015-09-22,13491.099609375
2015-09-23,13383.7001953125
2015-09-24,13338.7001953125
2015-09-25,13378.599609375
2015-09-28,13004.599609375
2015-09-29,13037.0
2015-09-30,13307.0
2015-10-01,13241.900390625
2015-10-02,13339.7001953125
2015-10-05,13552.2001953125
2015-10-06,13647.2998046875
2015-10-07,13868.400390625
2015-10-08,13978.7001953125
2015-10-09,13964.400390625
2015-10-13,13844.7001953125
2015-10-14,13875.2998046875
2015-10-15,13829.0
2015-10-16,13838.099609375
2015-10-19,13758.400390625
2015-10-20,13841.900390625
2015-10-21,13704.2001953125
2015-10-22,13878.099609375
2015-10-23,13953.7001953125
2015-10-26,13790.900390625
2015-10-27,13699.599609375
2015-10-28,13863.2001953125
2015-10-29,13791.900390625
2015-10-30,13529.2001953125
2015-11-02,13623.0
2015-11-03,13710.2998046875
2015-11-04,13661.7998046875
2015-11-05,13558.7998046875
2015-11-06,13553.2998046875
2015-11-09,13482.599609375
2015-11-10,13411.599609375
2015-11-11,13341.900390625
2015-11-12,13127.2001953125
2015-11-13,13075.400390625
2015-11-16,13317.5
2015-11-17,13280.400390625
2015-11-18,13400.0
2015-11-19,13473.7998046875
2015-11-20,13433.5
2015-11-23,13382.400390625
2015-11-24,13407.7998046875
2015-11-25,13403.400390625
2015-11-26,13425.2001953125
2015-11-27,13368.2001953125
2015-11-30,13469.7998046875
2015-12-01,13636.099609375
2015-12-02,13463.7998046875
2015-12-03,13324.7001953125
2015-12-04,13358.7998046875
2015-12-07,13042.7998046875
2015-12-08,12922.5
2015-12-09,12937.599609375
2015-12-10,13016.599609375
2015-12-11,12790.0
2015-12-14,12695.5
2015-12-15,12919.599609375
2015-12-16,13166.099609375
2015-12-17,13009.900390625
2015-12-18,13024.2998046875
2015-12-21,13034.400390625
2015-12-22,13082.900390625
2015-12-23,13284.900390625
2015-12-24,13309.7998046875
2015-12-29,13245.7998046875
2015-12-30,13142.2998046875
2015-12-31,13010.0
2016-01-04,12927.2001953125
2016-01-05,12920.099609375
2016-01-06,12726.7998046875
2016-01-07,12448.2001953125
2016-01-08,12445.5
2016-01-11,12319.2998046875
2016-01-12,12373.900390625
2016-01-13,12170.400390625
2016-01-14,12336.0
2016-01-15,12073.5
2016-01-18,11942.2001953125
2016-01-19,12002.2001953125
2016-01-20,11843.099609375
2016-01-21,12035.900390625
2016-01-22,12389.599609375
2016-01-25,12143.2001953125
2016-01-26,12331.2998046875
2016-01-27,12377.7998046875
2016-01-28,12591.900390625
2016-01-29,12822.099609375
2016-02-01,12674.400390625
2016-02-02,12442.2998046875
2016-02-03,12593.0
2016-02-04,12774.5
2016-02-05,12764.0
2016-02-08,12535.400390625
2016-02-09,12282.7001953125
2016-02-10,12185.7001953125
2016-02-11,12087.400390625
2016-02-12,12381.2001953125
2016-02-16,12555.0
2016-02-17,12867.2001953125
2016-02-18,12931.400390625
2016-02-19,12813.400390625
2016-02-22,12845.599609375
2016-02-23,12763.400390625
2016-02-24,12740.2998046875
2016-02-25,12753.599609375
2016-02-26,12797.7998046875
2016-02-29,12860.400390625
2016-03-01,12982.099609375
2016-03-02,13017.900390625
2016-03-03,13123.7001953125
2016-03-04,13212.5
2016-03-07,13383.599609375
2016-03-08,13311.099609375
2016-03-09,13392.900390625
2016-03-10,13379.099609375
2016-03-11,13522.0
2016-03-14,13477.5
2016-03-15,13400.2998046875
2016-03-16,13478.099609375
2016-03-17,13621.2998046875
2016-03-18,13497.099609375
2016-03-21,13561.099609375
2016-03-22,13493.5
2016-03-23,13379.5
2016-03-24,13358.099609375
2016-03-28,13390.2001953125
2016-03-29,13426.2001953125
2016-03-30,13504.0
2016-03-31,13494.400390625
2016-04-01,13440.400390625
2016-04-04,13336.2001953125
2016-04-05,13304.7001953125
2016-04-06,13347.5
2016-04-07,13266.400390625
2016-04-08,13396.7001953125
2016-04-11,13422.7998046875
2016-04-12,13581.400390625
2016-04-13,13671.400390625
2016-04-14,13668.2998046875
2016-04-15,13637.2001953125
2016-04-18,13719.7998046875
2016-04-19,13867.2998046875
2016-04-20,13911.2998046875
2016-04-21,13881.2001953125
2016-04-22,13874.0
2016-04-25,13796.0
2016-04-26,13809.400390625
2016-04-27,13887.7001953125
2016-04-28,13886.400390625
2016-04-29,13951.5
2016-05-02,13865.599609375
2016-05-03,13707.7001953125
2016-05-04,13632.0
2016-05-05,13632.0
2016-05-06,13701.5
2016-05-09,13563.7998046875
2016-05-10,13775.2001953125
2016-05-11,13788.2001953125
2016-05-12,13787.7998046875
2016-05-13,13748.599609375
2016-05-16,13893.5
2016-05-17,13917.099609375
2016-05-18,13826.0
2016-05-19,13817.2998046875
2016-05-20,13919.599609375
2016-05-24,13952.900390625
2016-05-25,14053.7001953125
2016-05-26,14049.2001953125
2016-05-27,14105.2001953125
2016-05-30,14086.7001953125
2016-05-31,14065.7998046875
2016-06-01,14063.5
2016-06-02,14137.0
2016-06-03,14226.7998046875
2016-06-06,14276.2001953125
2016-06-07,14365.599609375
2016-06-08,14313.099609375
2016-06-09,14240.0
2016-06-10,14037.5
2016-06-13,13993.900390625
2016-06-14,13884.2001953125
2016-06-15,13923.5
2016-06-16,13882.400390625
2016-06-17,13901.7998046875
2016-06-20,14015.099609375
2016-06-21,14012.2998046875
2016-06-22,14003.7998046875
2016-06-23,14131.400390625
2016-06-24,13891.900390625
2016-06-27,13689.7998046875
2016-06-28,13842.7001953125
2016-06-29,14036.7001953125
2016-06-30,14064.5
2016-07-04,14258.900390625
2016-07-05,14219.599609375
2016-07-06,14231.099609375
2016-07-07,14134.5
2016-07-08,14259.7998046875
2016-07-11,14361.900390625
2016-07-12,14477.7001953125
2016-07-13,14493.7998046875
2016-07-14,14514.5
2016-07-15,14482.400390625
2016-07-18,14532.400390625
2016-07-19,14524.599609375
2016-07-20,14533.599609375
2016-07-21,14565.7998046875
2016-07-22,14600.7001953125
2016-07-25,14498.099609375
2016-07-26,14550.0
2016-07-27,14546.5
2016-07-28,14552.7001953125
2016-07-29,14582.7001953125
2016-08-02,14477.0
2016-08-03,14512.099609375
2016-08-04,14528.7998046875
2016-08-05,14648.7998046875
2016-08-08,14755.599609375
2016-08-09,14801.2001953125
2016-08-10,14775.0
2016-08-11,14796.099609375
2016-08-12,14747.5
2016-08-15,14777.0
2016-08-16,14703.400390625
2016-08-17,14697.599609375
2016-08-18,14695.7001953125
2016-08-19,14687.5
2016-08-22,14748.2001953125
2016-08-23,14764.7998046875
2016-08-24,14626.2001953125
2016-08-25,14630.7001953125
2016-08-26,14639.900390625
2016-08-29,14682.0
2016-08-30,14684.900390625
2016-08-31,14598.0
2016-09-01,14683.900390625
2016-09-02,14795.7001953125
2016-09-06,14813.0
2016-09-07,14796.7998046875
2016-09-08,14803.2998046875
2016-09-09,14540.0
2016-09-12,14597.099609375
2016-09-13,14349.099609375
2016-09-14,14366.5
2016-09-15,14503.7001953125
2016-09-16,14450.7001953125
2016-09-19,14496.2001953125
2016-09-20,14522.0
2016-09-21,14710.7998046875
2016-09-22,14797.2001953125
2016-09-23,14697.900390625
2016-09-26,14619.5
2016-09-27,14558.0
2016-09-28,14731.400390625
2016-09-29,14754.599609375
2016-09-30,14725.900390625
2016-10-03,14689.0
2016-10-04,14521.0
2016-10-05,14610.599609375
2016-10-06,14595.5
2016-10-07,14566.2998046875
2016-10-11,14549.599609375
2016-10-12,14619.0
2016-10-13,14643.7001953125
2016-10-14,14585.0
2016-10-17,14596.5
2016-10-18,14752.2998046875
2016-10-19,14840.5
2016-10-20,14847.900390625
2016-10-21,14939.0
2016-10-24,14923.0
2016-10-25,14870.599609375
2016-10-26,14807.599609375
2016-10-27,14833.7998046875
2016-10-28,14785.2998046875
2016-10-31,14787.2998046875
2016-11-01,14778.2998046875
2016-11-02,14594.7001953125
2016-11-03,14583.400390625
2016-11-04,14509.2998046875
2016-11-07,14652.5
2016-11-08,14656.7998046875
2016-11-09,14759.900390625
2016-11-10,14744.2998046875
2016-11-11,14555.400390625
2016-11-14,14598.5
2016-11-15,14756.099609375
2016-11-16,14733.2001953125
2016-11-17,14826.099609375
2016-11-18,14864.0
2016-11-21,15039.900390625
2016-11-22,15100.400390625
2016-11-23,15080.900390625
2016-11-24,15075.2001953125
2016-11-25,15075.400390625
2016-11-28,15015.400390625
2016-11-29,14999.7998046875
2016-11-30,15082.900390625
2016-12-01,15027.5
2016-12-02,15052.5
2016-12-05,15095.2001953125
2016-12-06,15125.7998046875
2016-12-07,15237.7998046875
2016-12-08,15295.2001953125
2016-12-09,15312.2001953125
2016-12-12,15287.7001953125
2016-12-13,15385.2998046875
2016-12-14,15197.2001953125
2016-12-15,15218.2998046875
2016-12-16,15252.2001953125
2016-12-19,15269.900390625
2016-12-20,15293.0
2016-12-21,15305.900390625
2016-12-22,15335.2001953125
2016-12-23,15328.2001953125
2016-12-28,15361.099609375
2016-12-29,15422.099609375
2016-12-30,15287.599609375
2017-01-03,15403.0
2017-01-04,15516.7998046875
2017-01-05,15586.599609375
2017-01-06,15496.099609375
2017-01-09,15389.0
2017-01-10,15426.2998046875
2017-01-11,15491.5
2017-01-12,15418.2001953125
2017-01-13,15497.2998046875
2017-01-16,15479.2998046875
2017-01-17,15441.400390625
2017-01-18,15397.900390625
2017-01-19,15409.7998046875
2017-01-20,15547.900390625
2017-01-23,15480.099609375
2017-01-24,15610.7001953125
2017-01-25,15643.7998046875
2017-01-26,15615.5
2017-01-27,15575.7998046875
2017-01-30,15405.099609375
2017-01-31,15386.0
2017-02-01,15402.400390625
2017-02-02,15399.099609375
2017-02-03,15476.400390625
2017-02-06,15456.900390625
2017-02-07,15498.7998046875
2017-02-08,15554.0
2017-02-09,15617.2998046875
2017-02-10,15729.099609375
2017-02-13,15756.599609375
2017-02-14,15786.0
2017-02-15,15845.0
2017-02-16,15864.2001953125
2017-02-17,15838.599609375
2017-02-21,15922.400390625
2017-02-22,15830.2001953125
2017-02-23,15781.2001953125
2017-02-24,15533.5
2017-02-27,15463.5
2017-02-28,15399.2001953125
2017-03-01,15599.7001953125
2017-03-02,15536.7001953125
2017-03-03,15608.5
2017-03-06,15629.7998046875
2017-03-07,15608.7998046875
2017-03-08,15497.0
2017-03-09,15496.7998046875
2017-03-10,15506.7001953125
2017-03-13,15544.7998046875
2017-03-14,15379.599609375
2017-03-15,15520.900390625
2017-03-16,15562.400390625
2017-03-17,15490.5
2017-03-20,15442.2998046875
2017-03-21,15313.099609375
2017-03-22,15348.5
2017-03-23,15433.599609375
2017-03-24,15442.7001953125
2017-03-27,15506.2001953125
2017-03-28,15598.599609375
2017-03-29,15657.599609375
2017-03-30,15578.7998046875
2017-03-31,15547.7998046875
2017-04-03,15584.400390625
2017-04-04,15669.099609375
2017-04-05,15643.0
2017-04-06,15697.2001953125
2017-04-07,15667.099609375
2017-04-10,15730.7998046875
2017-04-11,15727.099609375
2017-04-12,15648.400390625
2017-04-13,15535.5
2017-04-17,15684.900390625
2017-04-18,15622.599609375
2017-04-19,15552.900390625
2017-04-20,15625.599609375
2017-04-21,15614.5
2017-04-24,15712.5
2017-04-25,15745.2001953125
2017-04-26,15649.5
2017-04-27,15506.5
2017-04-28,15586.099609375
2017-05-01,15575.599609375
2017-05-02,15619.7001953125
2017-05-03,15543.099609375
2017-05-04,15396.7001953125
2017-05-05,15582.0
2017-05-08,15652.099609375
2017-05-09,15569.2001953125
2017-05-10,15633.2001953125
2017-05-11,15550.599609375
2017-05-12,15537.900390625
2017-05-15,15629.5
2017-05-16,15543.2998046875
2017-05-17,15273.7001953125
2017-05-18,15277.2001953125
2017-05-19,15458.5
2017-05-23,15476.900390625
2017-05-24,15419.5
2017-05-25,15410.7001953125
2017-05-26,15416.900390625
2017-05-29,15421.900390625
2017-05-30,15372.400390625
2017-05-31,15349.900390625
2017-06-01,15469.900390625
2017-06-02,15442.7998046875
2017-06-05,15409.7998046875
2017-06-06,15464.599609375
2017-06-07,15372.099609375
2017-06-08,15423.099609375
2017-06-09,15473.2001953125
2017-06-12,15383.7998046875
2017-06-13,15379.7998046875
2017-06-14,15170.099609375
2017-06-15,15160.400390625
2017-06-16,15192.5
2017-06-19,15266.0
2017-06-20,15149.599609375
2017-06-21,15148.5
2017-06-22,15219.900390625
2017-06-23,15319.599609375
2017-06-26,15316.0
2017-06-27,15281.2001953125
2017-06-28,15355.599609375
2017-06-29,15213.400390625
2017-06-30,15182.2001953125
2017-07-04,15130.599609375
2017-07-05,15153.099609375
2017-07-06,15078.0
2017-07-07,15027.2001953125
2017-07-10,15105.2998046875
2017-07-11,15149.099609375
2017-07-12,15144.0
2017-07-13,15135.0
2017-07-14,15174.7998046875
2017-07-17,15165.400390625
2017-07-18,15149.599609375
2017-07-19,15244.7001953125
2017-07-20,15264.599609375
2017-07-21,15183.099609375
2017-07-24,15128.7001953125
2017-07-25,15202.400390625
2017-07-26,15171.400390625
2017-07-27,15191.400390625
2017-07-28,15128.7001953125
2017-07-31,15143.900390625
2017-08-01,15202.099609375
2017-08-02,15265.599609375
2017-08-03,15192.0
2017-08-04,15258.0
2017-08-08,15256.400390625
2017-08-09,15217.2998046875
2017-08-10,15074.2998046875
2017-08-11,15033.400390625
2017-08-14,15119.900390625
2017-08-15,15097.7998046875
2017-08-16,15082.2001953125
2017-08-17,15033.599609375
2017-08-18,14952.2998046875
2017-08-21,14951.900390625
2017-08-22,14985.0
2017-08-23,15063.2001953125
